Date and time of GPS data in UTC, FileName GPS signal acquisition time
Date (mm/dd/yyyy),Time,Num Satellites,Position Uncertainty (m),Latitude (Deg N),Longitude (Deg W),Speed (kts),Heading (Deg N),Course (Deg N),Volts port,Amps port,charge (%) port,StatorTemp (C) port,PCBTep (C) port,Error Code port,Volts stbd,Amps stbd,charge (%) stbd,StatorTemp (C) stbd,PCBTep (C) stbd,Error Code stbd
01/18/2022,19:07:38.799,15,0.9,30.3511,-89.6302,-0.145995,38.337,266.947,27.96,0.2,89,36,36,0,27.96,0.1,0,35,35,132
01/18/2022,19:07:40.000,15,0.9,30.3511,-89.6302,-0.138231,37.801,273.225,27.96,0.3,89,36,36,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:40.999,15,0.9,30.3511,-89.6302,-0.138136,37.231,272.419,27.96,0,89,35,35,0,27.96,0,0,35,35,132
01/18/2022,19:07:42.000,15,0.9,30.3511,-89.6302,-0.122755,36.651,280.954,27.96,0.2,89,35,35,0,27.96,0.1,0,35,35,132
01/18/2022,19:07:43.000,15,0.9,30.3511,-89.6302,-0.0942111,36.097,291.801,27.96,0.2,89,35,35,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:45.000,15,0.9,30.3511,-89.6302,0.10201,35.265,329.036,27.98,0,89,35,35,0,27.99,0.1,0,35,35,132
01/18/2022,19:07:45.999,15,0.9,30.3511,-89.6302,0.116501,34.916,334.29,27.95,0.4,89,35,35,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:47.000,15,0.9,30.3511,-89.6302,0.130469,34.596,331.526,27.98,0.1,89,35,35,0,27.99,0.1,0,35,35,132
01/18/2022,19:07:47.999,15,0.9,30.3511,-89.6302,0.132095,34.283,327.011,27.96,0.2,89,35,35,0,27.98,0,0,35,35,132
01/18/2022,19:07:48.999,15,0.9,30.3511,-89.6302,0.130252,33.995,322.275,27.96,0,89,35,35,0,27.96,0.1,0,35,35,132
01/18/2022,19:07:50.000,15,0.9,30.3511,-89.6302,0.132979,33.68,322.125,27.95,0.6,89,35,35,0,27.98,0.3,0,35,35,132
01/18/2022,19:07:50.999,15,0.9,30.3511,-89.6302,0.119146,33.347,326.31,27.96,0.3,89,35,35,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:52.000,15,0.9,30.3511,-89.6302,0.118686,33.011,328.392,27.96,0.4,89,35,35,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:52.999,15,0.9,30.3511,-89.6302,0.119763,32.748,324.246,27.96,0.1,89,35,35,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:54.999,15,0.9,30.3511,-89.6302,0.118718,32.455,309.685,27.96,0.3,89,35,35,0,27.98,0.1,0,35,35,132
01/18/2022,19:07:55.999,15,0.9,30.3511,-89.6302,0.0871265,32.393,308.66,27.96,0.1,89,35,35,0,27.98,0.3,0,35,35,132
01/18/2022,19:07:57.000,15,0.9,30.3511,-89.6302,0.0808974,32.45,305.218,27.96,0.1,89,35,35,0,27.96,0.1,0,34,34,132
01/18/2022,19:07:57.999,15,0.9,30.3511,-89.6302,0.0643819,32.603,298.887,27.96,0.1,89,34,34,0,27.96,0.1,0,34,34,132
01/18/2022,19:07:59.000,15,0.9,30.3511,-89.6302,0.055697,32.835,299.249,27.98,0.2,89,34,34,0,27.98,0.2,0,34,34,132
01/18/2022,19:08:00.199,15,0.9,30.3511,-89.6302,0.0610069,33.116,300.651,27.98,0.6,89,34,34,0,27.99,0.1,0,34,34,132
01/18/2022,19:08:01.000,15,0.9,30.3511,-89.6302,-0.0574338,33.346,293.962,27.95,0.4,89,34,34,0,27.99,0.2,0,34,34,132
01/18/2022,19:08:02.200,15,0.9,30.3511,-89.6302,-0.0768985,33.525,286.144,27.98,0.4,89,34,34,0,27.99,0.1,0,34,34,132
01/18/2022,19:08:02.999,15,0.9,30.3511,-89.6302,-0.0719221,33.658,288.925,27.96,0.5,89,34,34,0,27.98,0.2,0,34,34,132
01/18/2022,19:08:05.200,15,0.9,30.3511,-89.6302,-0.0820337,33.799,283.707,27.96,0.5,89,34,34,0,27.96,0.1,0,34,34,132
01/18/2022,19:08:06.200,15,0.9,30.3511,-89.6302,-0.0858817,33.855,275.194,27.98,0.6,89,34,34,0,27.99,0.2,0,34,34,132
01/18/2022,19:08:07.199,15,0.9,30.3511,-89.6302,-0.074781,33.936,278.973,27.96,0.4,89,34,34,0,27.98,0.1,0,34,34,132
01/18/2022,19:08:08.200,15,0.9,30.3511,-89.6302,-0.0660906,34.088,270,27.96,0.5,89,34,34,0,27.98,0.1,0,34,34,132
01/18/2022,19:08:09.200,15,0.9,30.3511,-89.6302,-0.074781,34.324,278.973,27.98,0.1,89,34,34,0,27.96,0.1,0,34,34,132
01/18/2022,19:08:10.200,15,0.9,30.3511,-89.6302,-0.0740192,34.608,293.199,27.96,0.4,89,34,34,0,27.98,0,0,34,34,132
01/18/2022,19:08:11.200,15,0.9,30.3511,-89.6302,-0.0748063,34.981,294.567,27.96,0.1,89,34,34,0,28.01,0.2,0,34,34,132
01/18/2022,19:08:12.199,15,0.9,30.3511,-89.6302,-0.0797922,35.383,304.077,27.98,0.8,89,34,34,0,28.01,0.1,0,34,34,132
01/18/2022,19:08:13.200,15,0.9,30.3511,-89.6302,-0.0838559,35.934,314.061,27.96,0,89,34,34,0,27.98,0.2,0,34,34,132
01/18/2022,19:08:15.200,15,0.9,30.3511,-89.6302,0.0907588,37.179,316.736,27.96,0,89,34,34,0,27.99,0.1,0,33,33,132
01/18/2022,19:08:16.200,15,0.9,30.3511,-89.6302,0.102306,37.758,321.17,27.98,0.4,89,34,34,0,27.99,0.2,0,33,33,132
01/18/2022,19:08:17.200,15,0.9,30.3511,-89.6302,0.0983706,38.382,322.224,27.96,0.7,89,33,33,0,27.98,0.1,0,33,33,132
01/18/2022,19:08:18.200,15,0.9,30.3511,-89.6302,0.0820337,38.915,323.673,27.96,0.2,89,33,33,0,27.99,0.3,0,33,33,132
01/18/2022,19:08:19.199,15,0.8,30.3511,-89.6302,0.0673927,39.51,326.768,27.96,0.2,89,33,33,0,27.98,0.1,0,33,33,132
01/18/2022,19:08:20.200,15,0.8,30.3511,-89.6302,0.0813863,40.115,319.844,27.98,0.2,89,33,33,0,27.96,0.1,0,33,33,132
01/18/2022,19:08:21.200,15,0.8,30.3511,-89.6302,0.0700861,40.889,326.31,27.96,0.3,89,33,33,0,27.98,0.1,0,33,33,132
01/18/2022,19:08:22.200,15,0.8,30.3511,-89.6302,0.0457526,41.731,347.735,27.98,0.1,89,33,33,0,27.96,0.1,0,33,33,132
01/18/2022,19:08:23.200,15,0.8,30.3511,-89.6302,0.0668014,42.764,8.36589,27.98,0.3,89,33,33,0,27.98,0.3,0,33,33,132
01/18/2022,19:08:25.200,15,0.8,30.3511,-89.6302,0.113161,45.016,355.073,27.96,0.4,89,33,33,0,27.98,0.3,0,33,33,132
01/18/2022,19:08:26.199,15,0.8,30.3511,-89.6302,0.125042,45.856,348.341,27.98,0.4,89,33,33,0,27.98,0.4,0,33,33,132
01/18/2022,19:08:27.200,15,0.8,30.3511,-89.6302,0.145152,46.319,339.624,27.95,0.6,89,33,33,0,27.99,0.3,0,33,33,132
01/18/2022,19:08:28.200,15,0.8,30.3511,-89.6302,0.154067,46.378,330.524,27.96,0.3,89,33,33,0,27.98,0.3,0,33,33,132
01/18/2022,19:08:29.199,15,0.8,30.3511,-89.6302,0.175775,45.961,327.189,27.96,0.2,89,33,33,0,27.98,0.5,0,33,33,132
01/18/2022,19:08:30.399,15,0.8,30.3511,-89.6302,0.176708,45.139,320.356,27.96,0,89,33,33,0,27.96,0.3,0,33,33,132
01/18/2022,19:08:31.400,15,0.8,30.3511,-89.6302,0.173045,43.72,308.157,27.96,0.3,89,33,33,0,27.96,0.3,0,32,32,132
01/18/2022,19:08:32.399,15,0.9,30.3511,-89.6302,-0.16691,42.001,296.267,27.95,0.6,89,33,33,0,27.99,0.4,0,33,33,132
01/18/2022,19:08:33.400,15,0.9,30.3511,-89.6302,-0.16128,39.83,285.376,27.96,0.1,89,33,33,0,27.99,0.3,0,32,32,132
01/18/2022,19:08:35.399,15,0.9,30.3511,-89.6302,-0.153576,35.335,270.725,27.96,0.5,89,32,32,0,27.98,0.3,0,32,32,132
01/18/2022,19:08:36.400,15,0.9,30.3511,-89.6302,-0.151819,33.137,272.936,27.96,0,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:08:37.399,15,0.9,30.3512,-89.6302,-0.148306,30.871,280.574,27.98,0,89,32,32,0,27.99,0,0,32,32,132
01/18/2022,19:08:38.400,15,0.9,30.3512,-89.6302,-0.117486,28.916,286.336,27.96,0,89,32,32,0,27.99,0,0,32,32,132
01/18/2022,19:08:39.399,15,0.9,30.3512,-89.6302,-0.0976768,27.054,301.159,27.98,0,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:08:40.399,15,0.9,30.3512,-89.6302,0.0812004,25.587,317.911,27.96,0,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:08:41.399,15,0.9,30.3512,-89.6302,0.100065,24.288,335.924,27.96,0,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:08:42.399,15,0.9,30.3512,-89.6302,0.126723,23.33,339.341,27.98,0,89,32,32,0,27.99,0,0,32,32,132
01/18/2022,19:08:43.400,15,0.9,30.3512,-89.6302,0.147168,22.58,347.8,27.96,0,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:08:45.400,15,0.9,30.3512,-89.6302,0.188913,21.861,356.46,27.98,0,89,32,32,0,27.99,0,0,32,32,132
01/18/2022,19:08:46.399,15,0.9,30.3512,-89.6302,0.244847,22.495,343.867,27.93,1,89,32,32,0,27.93,3.5,0,32,32,132
01/18/2022,19:08:47.399,15,0.9,30.3512,-89.6302,0.416077,37.213,9.68235,27.25,41.2,89,32,32,0,27.29,42.5,0,32,32,132
01/18/2022,19:08:48.399,15,0.9,30.3512,-89.6302,0.602258,60.791,43.4306,27.37,32,89,32,32,0,27.31,41,0,32,32,132
01/18/2022,19:08:49.399,15,0.9,30.3512,-89.6302,0.373728,84.766,59.7007,27.93,0.9,89,32,32,0,27.55,26.3,0,32,32,132
01/18/2022,19:08:50.400,15,0.9,30.3512,-89.6302,0.290362,102.465,62.9203,27.95,0.4,89,32,32,0,27.96,1.2,0,32,32,132
01/18/2022,19:08:51.599,15,0.9,30.3512,-89.6302,0.256027,115.153,48.0775,27.95,0.2,89,32,32,0,27.98,0.4,0,32,32,132
01/18/2022,19:08:52.400,15,0.9,30.3512,-89.6302,0.279278,122.893,24.2459,27.96,0.3,89,32,32,0,27.95,1.7,0,32,32,132
01/18/2022,19:08:53.599,15,0.9,30.3512,-89.6302,0.468469,131.889,89.7623,27.7,13.9,89,32,32,0,27.96,0.1,0,32,32,132
01/18/2022,19:08:55.600,15,0.8,30.3512,-89.6302,1.00722,149.419,137.659,27.9,2.9,89,32,32,0,27.84,8.2,0,32,32,132
01/18/2022,19:08:56.600,15,0.9,30.3512,-89.6302,1.32298,150.184,143.063,27.9,1.4,89,32,32,0,27.77,13.1,0,32,32,132
01/18/2022,19:08:57.600,15,0.8,30.3512,-89.6302,1.66941,146.011,140.955,27.89,2,89,32,32,0,27.74,16.4,0,32,32,132
01/18/2022,19:08:58.599,15,0.8,30.3511,-89.6302,1.94514,140.098,135.85,27.87,1.8,89,32,32,0,27.67,19.6,0,32,32,132
01/18/2022,19:08:59.600,15,0.8,30.3511,-89.6301,2.1187,132.566,128.331,27.87,3.5,89,32,32,0,27.89,6,0,32,32,132
01/18/2022,19:09:00.599,15,0.8,30.3511,-89.6301,1.61487,128.52,121.413,27.96,0.1,89,32,32,0,27.96,0,0,32,32,132
01/18/2022,19:09:01.600,15,0.8,30.3511,-89.6301,1.29965,126.158,116.948,27.95,0.2,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:09:02.600,15,0.9,30.3511,-89.6301,1.09028,123.947,115.56,27.96,0.6,89,32,32,0,27.96,0.1,0,32,32,132
01/18/2022,19:09:03.600,15,0.9,30.3511,-89.6301,0.923702,121.388,111.869,27.96,0.1,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:09:05.599,15,0.9,30.3511,-89.6301,0.71879,116.358,105.69,27.96,0.1,89,32,32,0,27.98,0,0,32,32,132
01/18/2022,19:09:06.600,15,0.9,30.3511,-89.6301,0.629411,113.913,101.761,27.96,0.2,89,32,32,0,27.96,0,0,32,32,132
01/18/2022,19:09:07.599,15,0.9,30.3511,-89.6301,0.529481,111.432,97.5946,27.96,0.3,89,32,32,0,27.98,0.1,0,32,32,132
01/18/2022,19:09:08.600,15,0.9,30.3511,-89.6301,0.463813,109.339,94.0856,27.96,0.2,89,32,32,0,27.98,0.2,0,32,32,132
01/18/2022,19:09:09.600,15,0.9,30.3511,-89.6301,0.400601,107.325,88.3317,27.96,0.4,89,32,32,0,27.96,0.1,0,32,32,132
01/18/2022,19:09:10.599,15,0.8,30.3511,-89.6301,0.369437,105.678,83.9594,27.95,0.5,89,32,32,0,27.99,0.2,0,32,32,132
01/18/2022,19:09:11.600,15,0.8,30.3511,-89.6301,0.364805,104.027,82.3448,27.96,0.3,89,32,32,0,27.98,0.1,0,32,32,132
01/18/2022,19:09:12.599,15,0.8,30.3511,-89.6301,0.334295,102.642,81.3045,27.98,0.4,89,32,32,0,27.96,0.2,0,32,32,132
01/18/2022,19:09:13.600,15,0.8,30.3511,-89.6301,0.300869,101.245,77.3106,27.95,0.4,89,32,32,0,27.96,0.3,0,32,32,132
01/18/2022,19:09:15.600,15,0.8,30.3511,-89.6301,0.231341,98.743,65.1576,27.96,0.5,89,32,32,0,27.96,0.4,0,32,32,132
01/18/2022,19:09:16.600,15,0.8,30.3511,-89.6301,0.192479,97.586,51.9728,27.95,0.2,89,32,32,0,27.96,0.6,0,32,32,132
01/18/2022,19:09:17.800,15,0.8,30.3511,-89.6301,0.166457,96.116,42.6338,27.95,0.8,89,31,31,0,27.99,0.6,0,32,32,132
01/18/2022,19:09:18.600,15,0.8,30.3511,-89.6301,0.156536,94.444,28.1562,27.95,0.1,89,31,31,0,27.96,0.6,0,32,32,132
01/18/2022,19:09:19.800,15,0.8,30.3511,-89.6301,0.127836,92.124,8.74616,27.96,0.4,89,31,31,0,27.95,0.6,0,32,32,132
01/18/2022,19:09:20.600,15,0.8,30.3511,-89.6301,0.116013,89.471,351.327,27.95,0.1,89,31,31,0,27.96,0.5,0,32,32,132
01/18/2022,19:09:21.799,15,0.8,30.3511,-89.6301,-0.1437,86.221,329.967,27.96,0.4,89,31,31,0,27.98,0.4,0,32,32,132
01/18/2022,19:09:22.799,15,0.8,30.3511,-89.6301,-0.149878,82.95,316.577,27.95,0.6,89,31,31,0,27.96,0.4,0,31,31,132
01/18/2022,19:09:23.799,15,0.8,30.3511,-89.6301,-0.161795,79.29,305.218,27.98,0.1,89,31,31,0,27.96,0.3,0,31,31,132
01/18/2022,19:09:25.799,15,0.8,30.3511,-89.6301,-0.178685,71.891,300.75,27.96,0,89,31,31,0,27.96,0.4,0,31,31,132
01/18/2022,19:09:26.799,15,0.8,30.3511,-89.6301,-0.185165,68.063,296.834,27.96,0,89,31,31,0,27.96,0.3,0,31,31,132
01/18/2022,19:09:27.799,15,0.9,30.3511,-89.6301,-0.179529,63.624,289.612,27.95,0.3,89,31,31,0,27.98,0.3,0,31,31,132
01/18/2022,19:09:28.799,15,0.9,30.3511,-89.6301,-0.167948,59.267,286.128,27.95,0.1,89,31,31,0,27.99,0.3,0,31,31,132
01/18/2022,19:09:29.799,15,0.9,30.3511,-89.6301,-0.152625,54.506,276.582,27.96,0.1,89,31,31,0,27.98,0.3,0,31,31,132
01/18/2022,19:09:30.799,15,0.9,30.3511,-89.6301,-0.136069,50.372,270,27.96,0.1,89,31,31,0,27.98,0.2,0,31,31,132
01/18/2022,19:09:31.800,15,0.9,30.3511,-89.6301,-0.119858,46.273,261.607,27.96,0.1,89,31,31,0,27.96,0.3,0,31,31,132
01/18/2022,19:09:32.799,15,0.9,30.3511,-89.6301,-0.109564,42.718,244.799,27.95,0.1,89,31,31,0,27.98,0.1,0,31,31,132
01/18/2022,19:09:33.800,15,0.9,30.3511,-89.6301,-0.118239,39.562,242.592,27.95,0.4,89,31,31,0,27.96,0.2,0,31,31,132
01/18/2022,19:09:35.799,15,0.9,30.3511,-89.6301,-0.0874728,33.95,216.87,27.96,0.4,89,31,31,0,27.98,0.2,0,31,31,132
01/18/2022,19:09:36.800,15,0.9,30.3511,-89.6301,-0.0711828,31.474,214.992,27.96,0.2,89,31,31,0,27.98,0.2,0,31,31,132
01/18/2022,19:09:37.799,15,0.9,30.3511,-89.6301,-0.045087,29.433,172.569,27.98,0,89,30,30,0,27.99,0.3,0,31,31,132
01/18/2022,19:09:38.799,15,0.9,30.3511,-89.6301,-0.0420517,27.713,123.69,27.96,0.1,89,30,30,0,27.98,0.3,0,31,31,132
01/18/2022,19:09:39.799,15,0.9,30.3511,-89.6301,0.0827674,26.64,99.4623,27.95,0.2,89,30,30,0,27.96,0.1,0,31,31,132
01/18/2022,19:09:40.799,15,0.9,30.3511,-89.6301,0.10996,26.014,81.8699,27.96,0.4,89,30,30,0,27.99,0.2,0,31,31,132
01/18/2022,19:09:41.799,15,0.9,30.3511,-89.6301,0.153797,25.886,73.8557,27.98,0.4,89,30,30,0,27.98,0.3,0,30,30,132
01/18/2022,19:09:42.799,15,0.9,30.3511,-89.6301,0.182286,26.139,68.0851,27.96,0.4,89,30,30,0,27.98,0.3,0,30,30,132
01/18/2022,19:09:43.800,15,0.9,30.3511,-89.6301,0.19485,26.628,61.3895,27.98,0.4,89,30,30,0,27.99,0.3,0,30,30,132
01/18/2022,19:09:45.799,15,0.9,30.3511,-89.6301,0.170903,28.067,56.1292,27.96,0.2,89,30,30,0,27.96,0.4,0,30,30,132
01/18/2022,19:09:46.999,15,0.8,30.3511,-89.6301,0.174145,28.995,56.8421,27.98,0,89,30,30,0,27.98,0.4,0,30,30,132
01/18/2022,19:09:47.799,15,0.8,30.3511,-89.6301,0.146202,30.052,54.1967,27.95,0.6,89,30,30,0,27.98,0.6,0,30,30,132
01/18/2022,19:09:49.000,15,0.8,30.3511,-89.6301,0.128352,31.397,54.8658,27.96,0.8,89,30,30,0,27.96,0.6,0,30,30,132
01/18/2022,19:09:49.999,15,0.8,30.3511,-89.6301,0.109995,32.76,46.4321,27.96,0,89,30,30,0,27.96,0.5,0,30,30,132
01/18/2022,19:09:51.000,15,0.8,30.3511,-89.6301,0.0879682,34.256,45,27.96,0.3,89,30,30,0,27.99,0.6,0,30,30,132
01/18/2022,19:09:51.999,15,0.8,30.3511,-89.6301,0.0781897,35.676,55.1247,27.95,0,89,30,30,0,27.96,0.6,0,30,30,132
01/18/2022,19:09:53.000,15,0.8,30.3511,-89.6301,0.0339477,37.136,76.7595,27.95,0.6,89,30,30,0,27.98,0.7,0,30,30,132
01/18/2022,19:09:53.999,15,0.8,30.3511,-89.6301,-0.0248933,38.389,141.34,27.96,0.8,89,30,30,0,27.96,0.6,0,30,30,132
01/18/2022,19:09:56.000,15,0.8,30.3511,-89.6301,-0.0410053,40.891,185.44,27.96,0.3,89,30,30,0,27.99,0.6,0,30,30,132
01/18/2022,19:09:56.999,15,0.8,30.3511,-89.6301,-0.0713154,42.203,197.447,27.95,0.5,89,30,30,0,27.96,0.6,0,30,30,132
01/18/2022,19:09:58.000,15,0.8,30.3511,-89.6301,-0.0870398,43.475,209.427,27.96,0.8,89,30,30,0,27.96,0.6,0,30,30,132
01/18/2022,19:09:58.999,15,0.8,30.3511,-89.6301,-0.0999141,44.839,217.093,27.95,0.2,89,30,30,0,27.96,0.4,0,30,30,132
01/18/2022,19:10:00.000,15,0.8,30.3511,-89.6301,-0.0935066,46.308,226.685,27.98,0.4,89,30,30,0,27.96,0.4,0,30,30,132
01/18/2022,19:10:00.999,15,0.8,30.3511,-89.6301,-0.0824931,47.815,235.561,27.98,0.6,89,30,30,0,27.98,0.4,0,30,30,132
01/18/2022,19:10:01.999,15,0.9,30.3511,-89.6301,-0.0904251,49.24,244.537,27.96,0.5,89,30,30,0,27.99,0.4,0,30,30,132
01/18/2022,19:10:03.000,15,0.9,30.3511,-89.6301,-0.0899433,50.391,263.797,27.96,0.6,89,29,29,0,27.98,0.3,0,30,30,132
01/18/2022,19:10:03.999,15,0.9,30.3511,-89.6301,-0.118972,51.155,274.686,27.96,0.5,89,29,29,0,27.99,0.4,0,30,30,132
01/18/2022,19:10:05.999,15,0.9,30.3511,-89.6301,-0.139117,51.594,277.224,27.96,0.5,89,29,29,0,27.99,0.3,0,30,30,132
01/18/2022,19:10:07.200,15,0.9,30.3511,-89.6301,-0.12708,51.317,276.147,27.98,0.6,89,29,29,0,27.96,0.3,0,30,30,132
01/18/2022,19:10:08.000,15,0.9,30.3511,-89.6301,-0.132538,50.765,274.205,27.95,0.4,89,29,29,0,27.99,0.3,0,30,30,132
01/18/2022,19:10:09.200,15,0.9,30.3511,-89.6301,-0.116695,49.979,271.909,27.96,0.3,89,29,29,0,27.98,0.3,0,29,29,132
01/18/2022,19:10:10.000,15,0.9,30.3511,-89.6301,-0.120769,49.029,266.309,27.96,0.4,89,29,29,0,27.96,0.3,0,29,29,132
01/18/2022,19:10:11.200,15,0.9,30.3511,-89.6301,-0.126589,47.97,266.479,27.98,0.4,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:12.200,15,0.9,30.3511,-89.6301,-0.134252,46.84,267.51,27.98,0.4,89,29,29,0,27.98,0.3,0,29,29,132
01/18/2022,19:10:13.199,15,0.9,30.3511,-89.6301,-0.121781,45.647,261.741,27.98,0.1,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:14.200,15,0.9,30.3511,-89.6301,-0.111071,44.407,274.014,27.96,0.2,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:16.200,15,1,30.3511,-89.6301,-0.106964,41.516,289.094,27.98,0.1,89,29,29,0,27.98,0.2,0,29,29,132
01/18/2022,19:10:17.200,15,1,30.3511,-89.6301,-0.0982937,39.83,294.538,27.96,0.5,89,29,29,0,27.98,0.3,0,29,29,132
01/18/2022,19:10:18.199,15,0.9,30.3511,-89.6301,-0.103298,38.087,289.799,27.96,0.7,89,29,29,0,27.96,0.1,0,29,29,132
01/18/2022,19:10:19.200,15,0.9,30.3511,-89.6301,-0.104498,36.328,288.435,27.96,0.3,89,29,29,0,27.98,0.2,0,29,29,132
01/18/2022,19:10:20.199,15,0.9,30.3511,-89.6301,-0.105613,34.625,276.34,27.96,0.3,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:21.200,15,0.9,30.3511,-89.6301,-0.0700861,32.962,273.18,27.96,0,89,29,29,0,28.01,0.2,0,29,29,132
01/18/2022,19:10:22.200,15,0.9,30.3511,-89.6301,-0.0623243,31.406,266.424,27.95,0,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:23.200,15,0.9,30.3511,-89.6301,-0.0651984,29.984,243.435,27.96,0.4,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:24.200,15,0.9,30.3511,-89.6301,-0.0513188,28.563,232.696,27.95,0.3,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:26.200,15,0.9,30.3511,-89.6301,-0.0550144,26.189,212.005,27.96,0.5,89,29,29,0,27.98,0.2,0,29,29,132
01/18/2022,19:10:27.200,15,0.9,30.3511,-89.6301,-0.0516491,25.164,199.799,27.98,0.4,89,29,29,0,27.99,0.1,0,29,29,132
01/18/2022,19:10:28.200,15,0.9,30.3511,-89.6301,-0.0556631,24.266,204.775,27.96,0.4,89,29,29,0,27.98,0.1,0,29,29,132
01/18/2022,19:10:29.200,15,0.9,30.3511,-89.6301,-0.0530921,23.491,203.749,27.96,0,89,29,29,0,27.98,0,0,29,29,132
01/18/2022,19:10:30.200,15,0.9,30.3511,-89.6301,-0.05717,22.73,197.819,27.98,0.3,89,29,29,0,27.96,0.1,0,29,29,132
01/18/2022,19:10:31.200,15,0.9,30.3511,-89.6301,-0.048596,22.148,163.74,27.98,0.3,89,28,28,0,27.96,0.1,0,29,29,132
01/18/2022,19:10:32.199,15,0.9,30.3511,-89.6301,-0.0458763,21.636,126.384,27.98,0,89,28,28,0,27.99,0.1,0,28,28,132
01/18/2022,19:10:33.200,15,0.9,30.3511,-89.6301,-0.0436824,21.271,110.854,27.98,0,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:34.200,15,0.9,30.3511,-89.6301,0.0470152,21.007,97.125,27.98,0.1,89,28,28,0,27.99,0.1,0,28,28,132
01/18/2022,19:10:36.399,15,0.9,30.3511,-89.6301,0.0303638,20.838,50.1944,27.98,0.6,89,28,28,0,27.98,0,0,28,28,132
01/18/2022,19:10:37.400,15,0.9,30.3511,-89.6301,0.0490603,20.905,56.3099,27.96,0.4,89,28,28,0,27.99,0.2,0,28,28,132
01/18/2022,19:10:38.400,15,0.9,30.3511,-89.6301,0.0478121,20.981,63.4349,27.96,0,89,28,28,0,27.96,0.1,0,28,28,132
01/18/2022,19:10:39.400,15,0.9,30.3511,-89.6301,0.0534821,21.07,70.9065,27.96,0.2,89,28,28,0,28.01,0.2,0,28,28,132
01/18/2022,19:10:40.399,15,0.9,30.3511,-89.6301,0.0495584,21.222,64.44,27.98,0.6,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:41.399,15,0.9,30.3511,-89.6301,0.0375418,21.438,68.7495,27.98,0.1,89,28,28,0,27.96,0.2,0,28,28,132
01/18/2022,19:10:42.399,15,0.9,30.3511,-89.6301,0.0332732,21.805,83.2902,27.98,0.1,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:43.399,15,0.9,30.3511,-89.6301,0.0369841,22.248,86.9872,27.96,0.1,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:44.400,15,0.9,30.3511,-89.6301,-0.0248933,22.839,128.66,27.98,0.1,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:46.399,15,0.9,30.3511,-89.6301,0.0393598,24.213,110.225,27.98,0.6,89,28,28,0,27.99,0.1,0,28,28,132
01/18/2022,19:10:47.399,15,0.9,30.3511,-89.6301,-0.0307348,24.89,161.565,27.96,0.4,89,28,28,0,28.01,0.1,0,28,28,132
01/18/2022,19:10:48.399,15,0.9,30.3511,-89.6301,-0.0330453,25.601,208.072,27.96,0.3,89,28,28,0,27.99,0.1,0,28,28,132
01/18/2022,19:10:49.400,15,0.8,30.3511,-89.6301,-0.0481272,26.245,223.363,27.96,0.3,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:50.399,15,0.8,30.3511,-89.6301,-0.0525197,26.912,218.991,27.96,0.2,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:51.400,15,0.8,30.3511,-89.6301,-0.0595018,27.483,231.633,27.98,0.4,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:52.399,15,0.8,30.3511,-89.6301,-0.0563714,28.107,226.397,27.96,0,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:53.399,15,0.8,30.3511,-89.6301,-0.0490603,28.679,213.69,27.98,0.4,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:54.399,15,0.8,30.3511,-89.6301,-0.0455456,29.313,219.806,27.98,0,89,28,28,0,28.01,0,0,28,28,132
01/18/2022,19:10:56.600,15,0.8,30.3511,-89.6301,-0.0280345,30.653,146.31,27.96,0.2,89,28,28,0,27.98,0.1,0,28,28,132
01/18/2022,19:10:57.399,15,0.8,30.3511,-89.6301,-0.0156717,31.361,187.125,27.98,0.3,89,28,28,0,27.98,0.1,0,28,28,132
